"D'Angelo Russell played with Kobe Bryant in kobe's Last Game

Dlo played against Wade in wade's Last Game 

Goodluc… https://t.co/TOhzcrnNys",FALSE,0,NA,4/11/19 5:59,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JustDonDonIT,0,FALSE,FALSE,NA,NA,,,,
"A sweep on the last night off the #NBA Regular Season for the #RotoRadarNBA Team!!

✅ #FanDuel (Top 2%)
✅… https://t.co/bCJ1b40vqn",FALSE,4,NA,4/11/19 5:58,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RotoRadarCEO,3,FALSE,FALSE,NA,NA,,,,
"Previsões do Oeste:

Warriors 4x0 Clippers
Nuggets 3x4 Spurs
Trail Blazers 1x4 Thunder
Rockets 4x3 Jazz

#NBA #NBAPlayoffs",FALSE,0,emmanueln_7,4/11/19 5:58,FALSE,1.11621E+18,1.11622E+18,100994784,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",emmanueln_7,0,FALSE,FALSE,NA,NA,,,,
"Official. Here we go again!

.
.
#strengthinnumbers #beatla #letsgowarriors #dubnation #gsw #warriors #nba… https://t.co/rCNfo96VOr",FALSE,2,NA,4/11/19 5:58,TRUE,NA,1.11622E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",RubyMLopez,0,FALSE,FALSE,NA,NA,,,,
"Check daily updated team news for 100+ leagues worldwide.
#football #soccer #sport #fussball #nba #nhl #basketball… https://t.co/7STfS4M0NV",FALSE,0,NA,4/11/19 5:58,TRUE,NA,1.11622E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Injuries_Suspen,0,FALSE,FALSE,NA,NA,,,,
Big Shoutout To @DwyaneWade &amp; @swish41. Thank You. #NBA,FALSE,0,NA,4/11/19 5:57,FALSE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HotSizzle216,0,FALSE,FALSE,NA,NA,,,,
Another wonderful #NBA season in the books. I'd like to thank each and every one of my clients for being along for… https://t.co/a4i0PXraE9,FALSE,1,NA,4/11/19 5:57,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",VegasPropKing,1,FALSE,FALSE,NA,NA,,,,
"Playoffs are set:
1. Warriors vs. 8. Clippers
2. Nuggets vs. 7. Spurs
3. Blazers vs. 6. Thunder
4. Rockets vs. 5. J… https://t.co/odRTQHiYpW",FALSE,1,NA,4/11/19 5:57,TRUE,NA,1.11622E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TimmyPatrick7,0,FALSE,FALSE,NA,NA,,,,
#DwyaneWade officially retires from the #nba 🏀 https://t.co/X68fv7q8Zz,FALSE,0,NA,4/11/19 5:57,FALSE,NA,1.11622E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",KollegeKidd,0,FALSE,FALSE,NA,NA,,,,
"@swish41 

Dirk, 
Thank You For The Memories! 
Last 21 Years Were Magical! 
We Will Miss You!
The Game Will Miss Yo… https://t.co/t2E6fFxes6",FALSE,0,swish41,4/11/19 5:57,TRUE,NA,1.11622E+18,205415788,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AdwaitYNWA,0,FALSE,FALSE,NA,NA,,,,
